OrderID,CustomerID,ProductID,Quantity,OrderDate
2383,1036,2006,2,2023-06-09
2384,1270,2014,2,2024-06-25
2385,1333,2043,4,2023-08-04
2386,1346,2129,2,2024-08-11
2387,1053,2028,10,2024-01-13
2388,1115,2158,5,2025-01-26
2389,1218,2081,8,2023-04-14
2390,1006,2192,2,2024-08-04
2391,1382,2123,5,2024-08-14
2392,1186,2194,2,2023-05-06
2393,1248,2147,10,2023-02-15
2394,1332,2068,6,2024-06-17
2395,1148,2101,2,2024-10-08
2396,1389,2053,10,2023-06-15
2397,1296,2008,4,2024-10-02
2398,1386,2072,4,2024-06-21
2399,1294,2149,4,2024-08-17
2400,1020,2113,2,2023-10-16
2401,1118,2180,9,2024-04-27
2402,1196,2148,3,2023-01-20
2403,1325,2114,2,2023-10-03
2404,1392,2161,8,2024-08-09
2405,1363,2199,3,2024-08-23
2406,1166,2044,1,2024-12-09
2407,1375,2039,3,2024-07-17
2408,1137,2167,9,2023-05-03
2409,1107,2018,9,2023-06-08
2410,1274,2074,10,2024-11-12
2411,1341,2004,7,2023-04-08
2412,1090,2170,3,2025-01-24
2413,1155,2039,8,2024-08-06
2414,1086,2192,7,2024-08-26
2415,1194,2102,2,2025-01-01
2416,1289,2155,9,2025-01-27
2417,1350,2084,3,2024-02-22
2418,1392,2144,1,2023-01-29
2419,1174,2088,5,2025-02-27
2420,1128,2017,2,2024-09-04
2421,1209,2049,7,2024-05-18
2422,1258,2145,2,2023-11-08
2423,1131,2108,10,2023-01-20
2424,1340,2053,4,2023-08-24
2425,1354,2166,1,2024-12-02
2426,1099,2082,4,2023-01-13
2427,1025,2013,6,2024-06-02
2428,1169,2163,6,2024-04-17
2429,1079,2095,8,2023-11-17
2430,1017,2004,1,2024-05-16
2431,1046,2019,8,2024-07-04
2432,1023,2010,1,2023-10-27
2433,1188,2005,9,2025-01-21
2434,1207,2071,2,2024-02-25
2435,1107,2098,4,2023-11-15
2436,1091,2193,7,2024-05-31
2437,1320,2035,9,2024-10-14
2438,1349,2003,10,2024-07-29
2439,1245,2003,4,2023-11-08
2440,1121,2031,4,2024-05-23
2441,1217,2156,10,2024-12-10
2442,1028,2076,6,2023-10-21
2443,1056,2197,3,2023-11-30
2444,1141,2167,10,2023-11-29
2445,1199,2032,8,2024-04-27
2446,1326,2108,8,2023-05-13
2447,1247,2021,7,2023-05-29
2448,1256,2174,4,2023-07-23
2449,1023,2152,7,2023-06-30
2450,1278,2192,6,2023-06-16
2451,1338,2058,4,2023-05-24
2452,1321,2147,10,2024-04-01
2453,1140,2156,9,2024-07-03
2454,1058,2160,10,2023-01-22
2455,1106,2113,4,2023-08-24
2456,1081,2048,9,2023-07-06
2457,1309,2054,6,2024-03-11
2458,1318,2183,10,2023-04-10
2459,1133,2045,8,2024-12-21
2460,1156,2120,9,2024-08-03
2461,1389,2078,3,2023-08-21
2462,1157,2018,6,2024-11-14
2463,1095,2058,1,2023-09-13
2464,1117,2074,2,2023-05-16
2465,1155,2071,2,2024-06-03
2466,1210,2084,5,2023-04-30
2467,1322,2030,4,2023-10-09
2468,1228,2044,8,2023-09-01
2469,1181,2149,5,2023-09-25
2470,1359,2118,3,2023-12-19
2471,1372,2153,3,2024-07-07
2472,1331,2187,5,2024-02-26
2473,1128,2027,10,2024-11-01
2474,1197,2161,7,2024-06-27
2475,1111,2189,8,2023-06-15
2476,1138,2103,2,2024-09-30
2477,1333,2197,6,2023-10-18
2478,1215,2015,7,2024-11-01
2479,1358,2049,10,2024-12-21
2480,1250,2189,3,2024-07-20
2481,1173,2136,4,2024-09-11
2482,1024,2170,7,2024-05-14
2483,1285,2090,4,2023-01-08
2484,1049,2040,5,2023-05-22
2485,1284,2001,1,2024-04-26
2486,1056,2065,4,2023-02-21
2487,1106,2140,3,2023-12-27
2488,1370,2150,3,2025-01-08
2489,1108,2114,9,2023-09-06
2490,1181,2073,5,2024-06-10
2491,1336,2154,5,2024-07-02
2492,1371,2080,4,2024-12-15
2493,1258,2122,2,2023-10-09
2494,1204,2152,9,2024-07-20
2495,1194,2100,5,2024-12-03
2496,1268,2049,1,2023-01-13
2497,1298,2123,2,2024-09-25
2498,1111,2163,1,2024-01-01
2499,1012,2054,4,2024-06-13
2500,1345,2040,8,2024-03-12
2501,1112,2163,6,2024-04-12
2502,1273,2190,7,2024-04-28
2503,1395,2178,1,2025-02-06
2504,1324,2068,6,2025-01-14
2505,1118,2141,10,2023-05-02
2506,1326,2076,4,2023-07-25
2507,1278,2011,7,2024-07-10
2508,1177,2131,1,2023-05-30
2509,1304,2088,8,2023-03-23
2510,1032,2114,3,2024-07-15
2511,1008,2052,5,2023-08-15
2512,1366,2144,4,2023-12-07
2513,1336,2074,6,2024-06-23
2514,1359,2163,7,2023-10-11
2515,1211,2020,6,2024-03-05
2516,1171,2128,5,2024-08-04
2517,1364,2117,10,2024-05-06
2518,1216,2010,3,2023-12-26
2519,1219,2136,3,2024-04-20
2520,1391,2168,7,2023-12-03
2521,1298,2081,10,2023-05-17
2522,1305,2070,5,2023-10-04
2523,1067,2076,1,2023-03-19
2524,1082,2056,4,2024-07-24
2525,1189,2069,2,2023-12-06
2526,1270,2063,7,2023-09-22
2527,1033,2100,6,2023-07-05
2528,1052,2085,1,2024-10-25
2529,1182,2070,10,2024-04-21
2530,1080,2036,1,2023-11-28
2531,1385,2119,2,2025-01-10
2532,1148,2078,4,2024-09-24
2533,1197,2044,6,2023-03-26
2534,1376,2046,2,2024-12-07
2535,1311,2082,4,2023-11-11
2536,1376,2152,2,2023-11-03
2537,1030,2088,2,2024-04-19
2538,1259,2124,8,2023-09-17
2539,1261,2039,3,2023-03-12
2540,1307,2047,9,2023-12-18
2541,1106,2070,6,2023-10-03
2542,1353,2100,5,2024-08-15
2543,1112,2144,10,2023-10-05
2544,1186,2001,6,2024-04-23
2545,1010,2017,6,2024-08-31
2546,1110,2142,6,2024-08-06
2547,1209,2140,4,2023-06-14
2548,1145,2157,3,2024-01-22
2549,1156,2170,5,2025-02-09
2550,1207,2137,7,2023-09-24
2551,1292,2144,6,2023-10-01
2552,1152,2002,1,2024-06-24
2553,1226,2133,2,2023-06-08
2554,1032,2014,10,2023-12-13
2555,1328,2180,9,2024-10-06
2556,1210,2020,2,2023-05-30
2557,1174,2140,9,2023-06-05
2558,1086,2147,2,2024-11-02
2559,1391,2193,9,2024-06-06
2560,1204,2148,8,2024-10-03
2561,1005,2160,2,2023-03-07
2562,1299,2199,9,2024-03-18
2563,1320,2014,7,2025-02-18
2564,1209,2126,9,2024-09-18
2565,1361,2139,10,2023-08-06
2566,1365,2029,2,2023-10-17
2567,1313,2110,10,2025-01-15
2568,1308,2008,8,2024-11-17
2569,1146,2153,9,2023-08-14
2570,1203,2129,1,2023-08-26
2571,1015,2180,3,2023-07-14
2572,1355,2171,2,2024-03-29
2573,1129,2067,7,2023-05-08
2574,1140,2039,5,2024-02-21
2575,1027,2126,3,2023-08-28
2576,1316,2064,8,2023-04-10
2577,1256,2130,7,2023-08-01
2578,1114,2013,9,2024-08-08
2579,1394,2149,1,2024-12-28
2580,1187,2117,1,2025-01-30
2581,1204,2179,8,2023-07-22
2582,1150,2162,7,2024-12-24
2583,1355,2169,5,2024-02-05
2584,1165,2103,7,2024-09-06
2585,1010,2077,3,2025-02-11
2586,1228,2011,10,2024-08-24
2587,1382,2180,8,2023-01-16
2588,1203,2058,8,2023-08-03
2589,1298,2109,9,2024-09-26
2590,1209,2164,3,2023-04-09
2591,1217,2197,7,2024-10-05
2592,1190,2120,8,2024-07-15
2593,1335,2148,4,2023-03-03
2594,1352,2082,10,2024-01-04
2595,1286,2050,2,2023-11-30
2596,1315,2040,2,2024-04-12
2597,1304,2180,7,2023-11-03
2598,1168,2018,7,2023-07-06
2599,1159,2021,10,2023-07-21
2600,1145,2182,9,2024-09-13
2601,1037,2130,7,2023-03-07
2602,1001,2197,7,2023-04-04
2603,1034,2092,10,2024-05-29
2604,1150,2083,2,2023-06-27
2605,1008,2074,1,2024-06-25
2606,1029,2125,6,2023-01-29
2607,1027,2134,6,2024-01-27
2608,1162,2023,8,2024-07-11
2609,1006,2138,5,2023-10-07
2610,1092,2070,3,2024-02-06
2611,1249,2015,10,2024-03-06
2612,1021,2065,3,2024-01-10
2613,1128,2066,8,2024-10-13
2614,1247,2103,7,2024-07-19
2615,1256,2093,4,2023-10-12
2616,1266,2017,9,2024-06-26
2617,1157,2104,8,2024-02-26
2618,1225,2002,1,2024-09-19
2619,1029,2153,7,2025-02-25
2620,1153,2070,7,2023-02-20
2621,1010,2148,6,2023-10-30
2622,1003,2099,5,2024-12-24
2623,1230,2126,6,2023-04-19
2624,1294,2094,5,2024-04-28
2625,1022,2028,9,2024-02-22
2626,1078,2179,7,2024-05-02
2627,1310,2191,8,2023-02-21
2628,1337,2082,1,2024-01-29
2629,1204,2071,9,2023-11-30
2630,1299,2047,2,2024-02-05
2631,1317,2134,1,2024-10-15
2632,1393,2085,5,2024-10-09
2633,1266,2090,6,2023-03-20
2634,1045,2163,6,2024-02-25
2635,1247,2023,6,2024-08-28
2636,1052,2151,1,2025-02-13
2637,1137,2049,4,2023-09-01
2638,1234,2002,8,2024-09-04
2639,1143,2100,2,2023-01-09
2640,1151,2149,2,2023-07-11
2641,1096,2123,5,2023-06-01
2642,1221,2061,2,2023-11-20
2643,1179,2176,3,2023-05-20
2644,1272,2067,6,2023-07-05
2645,1051,2164,8,2023-03-04
2646,1389,2065,9,2025-02-07
2647,1044,2056,10,2023-02-01
2648,1162,2139,10,2023-07-31
2649,1326,2101,10,2024-05-22
2650,1047,2173,10,2024-10-03
2651,1357,2143,5,2025-02-21
2652,1030,2100,1,2025-02-13
2653,1029,2135,7,2024-01-19
2654,1381,2087,7,2023-05-04
2655,1341,2042,10,2024-04-11
2656,1054,2094,2,2023-03-17
2657,1175,2048,9,2023-11-28
2658,1392,2075,6,2024-07-10
2659,1106,2069,5,2023-09-19
2660,1183,2023,5,2023-07-08
2661,1163,2031,2,2023-05-13
2662,1384,2078,1,2023-07-13
2663,1297,2158,9,2024-05-27
2664,1063,2037,9,2024-03-04
2665,1114,2101,2,2023-03-17
2666,1065,2172,1,2023-03-04
2667,1268,2123,9,2023-10-29
2668,1245,2179,10,2023-09-26
2669,1014,2081,6,2024-03-22
2670,1279,2088,4,2024-04-19
2671,1208,2041,6,2024-08-06
2672,1143,2081,5,2024-10-29
2673,1291,2063,4,2023-10-26
2674,1137,2071,8,2023-12-30
2675,1039,2063,9,2023-11-22
2676,1298,2172,4,2023-10-16
2677,1105,2108,5,2023-07-23
2678,1270,2101,8,2023-01-27
2679,1190,2194,8,2023-09-27
2680,1023,2074,6,2025-01-12
2681,1370,2145,6,2023-05-25
2682,1229,2068,7,2023-07-29
2683,1181,2066,5,2023-04-07
2684,1260,2098,8,2024-08-04
2685,1352,2038,1,2023-04-03
2686,1199,2198,6,2024-12-27
2687,1237,2032,4,2023-09-19
2688,1213,2132,10,2023-10-08
2689,1051,2191,6,2023-08-31
2690,1397,2130,4,2023-07-28
2691,1114,2049,7,2023-03-09
2692,1119,2130,9,2023-10-04
2693,1129,2148,5,2024-09-17
2694,1153,2143,8,2024-10-17
2695,1333,2105,6,2023-12-10
2696,1138,2074,3,2025-02-11
2697,1311,2115,8,2023-12-04
2698,1264,2147,4,2024-01-13
2699,1192,2177,2,2023-06-09
2700,1195,2083,7,2023-06-22
2701,1168,2174,3,2023-05-24
2702,1318,2067,5,2023-08-24
2703,1076,2022,9,2024-12-15
2704,1238,2008,10,2023-02-10
2705,1393,2059,8,2024-06-22
2706,1195,2070,7,2025-02-11
2707,1237,2126,4,2023-02-20
2708,1042,2005,8,2024-05-05
2709,1114,2072,10,2024-02-29
2710,1112,2055,3,2024-01-04
2711,1349,2179,5,2024-04-08
2712,1031,2004,3,2023-06-27
2713,1059,2027,6,2024-07-01
2714,1382,2144,5,2024-02-11
2715,1220,2087,8,2023-10-09
2716,1055,2055,5,2024-01-15
2717,1292,2120,10,2024-10-28
2718,1333,2073,10,2023-04-12
2719,1340,2083,9,2023-02-14
2720,1220,2021,4,2025-02-21
2721,1040,2047,3,2023-06-03
2722,1238,2155,8,2023-04-22
2723,1368,2001,5,2024-11-26
2724,1252,2198,6,2024-03-26
2725,1258,2034,4,2024-07-08
2726,1337,2175,10,2023-01-21
2727,1337,2030,1,2023-04-28
2728,1329,2114,1,2023-01-02
2729,1066,2083,10,2023-10-17
2730,1111,2101,6,2024-04-07
2731,1127,2016,2,2023-01-07
2732,1060,2141,10,2024-04-09
2733,1180,2170,8,2023-07-01
2734,1097,2018,8,2024-08-01
2735,1249,2010,9,2024-04-27
2736,1011,2070,5,2023-07-10
2737,1190,2015,10,2023-06-09
2738,1294,2007,10,2023-03-15
2739,1207,2153,5,2024-10-20
2740,1089,2026,10,2023-10-21
2741,1198,2036,5,2024-05-28
2742,1171,2058,1,2023-08-16
2743,1216,2198,8,2023-12-20
2744,1055,2029,1,2023-02-18
2745,1283,2053,4,2024-12-14
2746,1364,2057,9,2023-02-15
2747,1399,2047,4,2025-02-11
2748,1235,2019,6,2025-01-20
2749,1114,2141,5,2023-04-20
2750,1051,2040,5,2024-06-17
2751,1222,2135,6,2023-11-14
2752,1347,2154,7,2024-10-04
2753,1299,2010,10,2023-04-04
2754,1236,2052,6,2023-03-04
2755,1346,2148,6,2024-11-09
2756,1146,2199,9,2024-07-06
2757,1265,2056,3,2024-09-22
2758,1053,2039,7,2024-06-23
2759,1005,2060,3,2024-12-30
2760,1126,2179,2,2023-10-01
2761,1158,2079,10,2023-05-27
2762,1389,2067,7,2024-07-02
2763,1181,2066,3,2024-01-31
2764,1131,2056,2,2024-05-21
2765,1163,2079,5,2023-01-03
2766,1146,2178,1,2024-11-24
2767,1217,2043,2,2023-02-03
2768,1170,2078,5,2023-07-02
2769,1286,2138,8,2023-03-26
2770,1051,2163,7,2024-07-11
2771,1241,2186,6,2023-09-12
2772,1346,2063,4,2023-02-19
2773,1163,2096,7,2023-08-26
2774,1389,2110,8,2024-12-16
2775,1008,2124,1,2024-11-25
2776,1370,2174,4,2023-09-13
2777,1199,2096,3,2024-02-17
2778,1043,2150,5,2023-05-10
2779,1318,2101,3,2023-08-24
2780,1293,2088,3,2024-07-24
2781,1010,2035,7,2024-04-08
2782,1230,2095,2,2024-08-18
2783,1120,2197,7,2023-04-08
2784,1269,2017,3,2023-11-18
2785,1208,2029,7,2024-03-19
2786,1164,2050,9,2023-03-23
2787,1173,2138,7,2024-02-11
2788,1234,2200,3,2023-03-05
2789,1017,2200,2,2024-10-14
2790,1321,2164,9,2025-01-05
2791,1108,2141,6,2024-07-07
2792,1240,2106,10,2023-02-28
2793,1166,2200,2,2024-01-20
2794,1033,2071,7,2023-11-18
2795,1045,2061,10,2023-03-23
2796,1398,2152,10,2024-02-12
2797,1068,2160,3,2023-11-22
2798,1241,2109,3,2024-11-12
2799,1360,2102,1,2024-04-18
2800,1207,2085,3,2025-02-26
2801,1392,2199,7,2023-07-14
2802,1001,2005,6,2024-03-14
2803,1300,2043,9,2025-02-03
2804,1216,2161,5,2025-02-11
2805,1182,2108,3,2023-07-17
2806,1243,2109,8,2023-03-09
2807,1376,2009,6,2023-12-27
2808,1196,2078,3,2024-07-24
2809,1301,2088,7,2023-03-15
2810,1019,2049,5,2025-02-22
2811,1121,2040,7,2023-03-10
2812,1111,2089,9,2025-01-02
2813,1263,2039,9,2025-02-27
2814,1285,2120,8,2024-04-17
2815,1284,2009,1,2023-09-26
2816,1292,2017,5,2023-06-15
2817,1230,2177,4,2023-01-15
2818,1124,2130,2,2025-01-15
2819,1365,2032,10,2025-02-09
2820,1153,2099,4,2023-12-28
2821,1051,2103,6,2024-12-19
2822,1121,2111,9,2023-10-19
2823,1060,2093,4,2024-04-04
2824,1006,2083,1,2023-03-30
2825,1235,2166,2,2023-12-19
2826,1258,2072,6,2024-12-07
2827,1228,2166,3,2024-12-21
2828,1249,2176,10,2025-02-28
2829,1075,2109,10,2024-10-27
2830,1188,2035,5,2023-12-22
2831,1064,2179,3,2023-03-02
2832,1160,2180,10,2023-11-05
2833,1384,2151,2,2024-05-13
2834,1109,2158,8,2024-03-27
2835,1313,2191,10,2024-10-20
2836,1290,2181,7,2025-01-17
2837,1368,2092,3,2024-02-24
2838,1189,2016,1,2023-04-27
2839,1127,2011,3,2023-09-23
2840,1150,2175,6,2023-10-03
2841,1326,2003,10,2024-10-07
2842,1061,2024,1,2023-06-17
2843,1094,2121,5,2023-07-31
2844,1168,2073,1,2024-06-01
2845,1038,2082,1,2024-08-08
2846,1119,2076,6,2023-11-03
2847,1017,2021,3,2024-12-22
2848,1281,2023,1,2023-10-31
2849,1339,2151,1,2024-12-24
2850,1392,2076,8,2024-04-18
2851,1400,2119,3,2024-05-29
2852,1023,2161,10,2024-05-22
2853,1131,2011,10,2024-11-08
2854,1192,2012,2,2023-10-15
2855,1173,2099,6,2025-01-10
2856,1162,2169,9,2023-07-05
2857,1268,2158,10,2024-01-24
2858,1250,2032,4,2024-05-10
2859,1052,2146,5,2024-10-02
2860,1023,2098,3,2024-10-05
2861,1108,2096,5,2023-07-19
2862,1218,2058,3,2023-01-30
2863,1100,2195,2,2024-08-06
2864,1255,2108,5,2023-08-12
2865,1318,2002,7,2023-04-10
2866,1046,2118,10,2023-10-19
2867,1159,2015,7,2023-12-22
2868,1079,2005,6,2023-10-22
2869,1102,2016,5,2024-11-27
2870,1200,2200,5,2024-07-31
2871,1241,2059,5,2024-04-27
2872,1322,2133,7,2024-06-09
2873,1289,2071,7,2023-02-10
2874,1218,2045,5,2023-11-17
2875,1069,2121,2,2023-08-22
2876,1398,2135,8,2023-09-12
2877,1325,2196,2,2023-12-30
2878,1079,2121,6,2023-09-15
2879,1274,2021,2,2024-12-25
2880,1062,2150,1,2023-11-05
2881,1280,2136,5,2023-08-24
2882,1029,2016,1,2023-01-18
2883,1129,2167,1,2024-06-27
2884,1112,2084,3,2024-09-08
2885,1360,2040,1,2023-09-02
2886,1163,2007,7,2024-04-30
2887,1031,2159,9,2023-09-05
2888,1182,2154,5,2023-08-30
2889,1148,2158,3,2024-09-26
2890,1050,2123,4,2023-09-26
2891,1231,2129,7,2023-03-26
2892,1125,2015,3,2024-10-01
2893,1129,2169,5,2023-08-04
2894,1291,2058,7,2023-12-29
2895,1116,2175,8,2023-08-26
2896,1392,2007,9,2023-10-11
2897,1338,2119,9,2023-09-08
2898,1043,2049,6,2025-02-01
2899,1313,2169,3,2023-05-04
2900,1137,2128,6,2024-03-05
2901,1143,2141,9,2023-11-20
2902,1093,2054,7,2024-08-24
2903,1249,2070,6,2023-06-27
2904,1400,2135,5,2024-08-16
2905,1122,2115,2,2024-05-21
2906,1026,2132,4,2023-10-06
2907,1021,2031,6,2024-08-19
2908,1276,2142,3,2023-02-11
2909,1233,2149,9,2023-06-16
2910,1152,2098,8,2024-08-20
2911,1044,2079,3,2024-10-01
2912,1221,2076,4,2024-07-12
2913,1256,2091,6,2024-12-10
2914,1313,2130,1,2025-01-08
2915,1326,2156,2,2025-03-01
2916,1014,2141,9,2024-04-16
2917,1149,2025,9,2024-07-30
2918,1229,2126,6,2025-01-21
2919,1157,2184,5,2024-01-17
2920,1319,2166,10,2023-12-20
2921,1257,2048,6,2023-11-08
2922,1328,2076,1,2023-03-16
2923,1248,2118,6,2023-05-13
2924,1034,2119,7,2024-03-30
2925,1266,2188,8,2025-01-26
2926,1390,2134,8,2023-10-12
2927,1007,2107,8,2024-03-25
2928,1360,2108,5,2024-09-17
2929,1371,2173,2,2023-06-11
2930,1340,2021,1,2024-01-10
2931,1042,2189,4,2023-07-20
2932,1067,2137,10,2023-10-06
2933,1159,2073,3,2024-06-11
2934,1112,2097,8,2024-01-01
2935,1271,2033,4,2023-08-11
2936,1056,2183,9,2024-09-05
2937,1037,2059,3,2024-08-13
2938,1038,2118,1,2024-01-08
2939,1266,2124,10,2024-08-03
2940,1161,2126,7,2024-11-06
2941,1194,2009,10,2025-01-09
2942,1260,2126,10,2025-01-23
2943,1153,2020,9,2023-06-21
2944,1219,2147,10,2024-03-08
2945,1296,2105,6,2025-02-19
2946,1117,2047,5,2024-03-04
2947,1220,2187,9,2023-08-26
2948,1196,2067,1,2024-01-13
2949,1277,2197,5,2024-01-02
2950,1197,2132,7,2024-10-30
2951,1332,2055,2,2024-10-05
2952,1224,2080,6,2025-01-28
2953,1243,2106,8,2023-10-08
2954,1343,2041,3,2023-06-06
2955,1396,2041,6,2023-09-18
2956,1165,2056,6,2024-12-15
2957,1388,2087,6,2023-06-28
2958,1154,2092,3,2024-03-13
2959,1166,2126,1,2024-11-16
2960,1148,2041,3,2024-07-12
2961,1219,2101,9,2023-02-19
2962,1022,2055,8,2023-05-27
2963,1356,2130,10,2023-05-30
2964,1242,2168,1,2024-12-30
2965,1260,2184,2,2025-01-17
2966,1017,2080,5,2024-05-23
2967,1220,2063,7,2024-02-27
2968,1178,2015,4,2024-12-03
2969,1345,2171,5,2023-04-02
2970,1197,2141,5,2023-06-07
2971,1337,2090,3,2023-04-24
2972,1282,2200,1,2023-05-28
2973,1317,2097,5,2023-10-18
2974,1186,2102,9,2023-04-22
2975,1352,2169,6,2024-10-30
2976,1039,2186,3,2023-09-02
2977,1010,2064,6,2024-08-18
2978,1048,2144,6,2023-05-09
2979,1018,2067,8,2023-06-01
2980,1192,2003,1,2023-07-26
2981,1281,2142,8,2023-09-25
2982,1083,2081,9,2023-03-06
2983,1031,2062,9,2023-09-16
2984,1222,2065,3,2023-08-12
2985,1281,2145,3,2024-04-25
2986,1147,2024,3,2023-10-25
2987,1265,2099,7,2023-07-10
2988,1038,2055,6,2025-01-16
2989,1224,2084,4,2024-02-29
2990,1178,2003,1,2023-10-27
2991,1384,2080,2,2023-02-25
2992,1158,2009,1,2024-03-24
2993,1080,2086,1,2023-08-05
2994,1082,2095,1,2024-07-29
2995,1350,2101,3,2023-08-01
2996,1062,2013,7,2023-02-25
2997,1083,2090,8,2023-02-15
2998,1098,2013,3,2023-06-13
2999,1112,2005,8,2023-08-08
3000,1238,2158,1,2023-01-12
3001,1008,2103,4,2023-02-28
3002,1338,2022,8,2023-09-08
3003,1302,2031,3,2023-02-07
3004,1212,2121,8,2024-04-03
3005,1259,2068,4,2025-01-04
3006,1333,2097,3,2024-02-29
3007,1315,2009,6,2024-10-29
3008,1261,2009,2,2024-01-31
3009,1030,2003,8,2024-09-17
3010,1035,2058,4,2025-01-12
3011,1074,2037,4,2025-01-05
3012,1215,2091,4,2024-06-03
3013,1207,2155,10,2023-03-30
3014,1263,2029,4,2023-08-20
3015,1126,2152,7,2023-11-14
3016,1247,2020,5,2023-07-05
3017,1178,2176,1,2023-10-03
3018,1249,2026,3,2023-09-24
3019,1018,2060,1,2024-09-03
3020,1188,2194,5,2023-12-18
3021,1254,2031,7,2024-03-29
3022,1090,2188,10,2024-02-22
3023,1125,2157,5,2023-10-19
3024,1334,2132,9,2023-08-17
3025,1298,2164,3,2023-11-14
3026,1071,2116,9,2024-01-29
3027,1382,2020,2,2024-09-29
3028,1389,2159,8,2023-01-28
3029,1255,2170,3,2023-08-01
3030,1107,2074,4,2024-07-21
3031,1235,2077,3,2024-12-06
3032,1165,2152,4,2024-04-22
3033,1290,2021,10,2023-05-07
3034,1283,2078,3,2024-01-18
3035,1355,2159,9,2023-09-12
3036,1036,2172,9,2023-10-02
3037,1134,2080,6,2023-08-30
3038,1321,2167,5,2023-06-19
3039,1061,2047,6,2024-03-09
3040,1197,2071,8,2024-05-11
3041,1303,2188,3,2023-11-13
3042,1379,2115,8,2025-01-14
3043,1319,2018,2,2024-11-21
3044,1045,2066,7,2023-09-20
3045,1334,2169,1,2024-07-08
3046,1270,2125,7,2024-08-31
3047,1264,2168,7,2024-12-29
3048,1373,2155,1,2025-01-05
3049,1167,2190,9,2024-08-15
3050,1345,2063,6,2024-05-27
3051,1340,2136,1,2023-05-29
3052,1155,2111,7,2023-02-12
3053,1305,2048,10,2024-04-16
3054,1288,2192,3,2024-10-31
3055,1290,2153,8,2023-05-03
3056,1335,2122,5,2024-07-30
3057,1071,2152,5,2024-04-19
3058,1105,2062,3,2024-02-25
3059,1141,2022,8,2024-04-16
3060,1036,2065,5,2024-10-07
3061,1075,2186,5,2023-01-10
3062,1221,2061,6,2023-12-31
3063,1362,2135,3,2024-05-11
3064,1099,2027,3,2023-10-26
3065,1035,2041,5,2023-05-24
3066,1347,2051,7,2023-10-25
3067,1179,2022,7,2024-03-04
3068,1067,2187,7,2024-08-31
3069,1089,2101,8,2023-05-05
3070,1170,2076,10,2023-03-26
3071,1062,2004,4,2025-02-04
3072,1078,2117,7,2023-10-09
3073,1194,2093,8,2024-06-21
3074,1014,2054,2,2024-10-09
3075,1224,2033,7,2023-08-29
3076,1323,2065,3,2023-07-29
3077,1307,2120,8,2025-02-07
3078,1377,2187,4,2024-03-29
3079,1226,2190,9,2024-11-01
3080,1166,2088,8,2024-08-11
3081,1201,2108,2,2024-02-24
3082,1040,2103,10,2023-11-09
3083,1337,2041,6,2023-11-22
3084,1178,2192,5,2023-04-21
3085,1251,2128,5,2023-04-05
3086,1284,2024,10,2024-12-14
3087,1188,2193,6,2023-02-09
3088,1203,2078,5,2023-11-21
3089,1382,2006,2,2023-07-18
3090,1117,2017,10,2024-06-03
3091,1182,2084,10,2023-04-15
3092,1091,2145,8,2023-05-16
3093,1231,2164,7,2023-01-15
3094,1033,2155,7,2024-04-10
3095,1180,2026,9,2025-01-19
3096,1227,2088,5,2023-01-14
3097,1294,2093,9,2024-12-20
3098,1280,2079,2,2024-01-11
3099,1112,2171,10,2024-08-06
3100,1236,2114,9,2023-07-10
3101,1127,2137,6,2024-05-09
3102,1293,2058,3,2023-05-11
3103,1209,2015,8,2024-05-28
3104,1298,2138,2,2024-09-26
3105,1087,2057,9,2024-09-18
3106,1134,2098,2,2024-04-17
3107,1123,2195,4,2023-11-22
3108,1035,2048,6,2024-08-18
3109,1228,2035,1,2023-07-28
3110,1166,2083,7,2023-02-07
3111,1249,2039,9,2023-04-25
3112,1209,2021,2,2024-08-19
3113,1206,2048,1,2024-11-17
3114,1275,2081,10,2024-08-01
3115,1099,2181,7,2023-02-22
3116,1060,2022,8,2023-01-09
3117,1021,2182,4,2023-06-21
3118,1005,2147,8,2023-07-26
3119,1179,2129,2,2024-06-24
3120,1088,2125,7,2024-10-25
3121,1360,2003,5,2023-02-25
3122,1178,2064,9,2023-01-23
3123,1047,2151,2,2023-01-18
3124,1035,2088,10,2024-01-16
3125,1069,2197,2,2025-01-16
3126,1241,2185,4,2024-05-10
3127,1247,2056,3,2024-08-06
3128,1391,2058,3,2023-09-06
3129,1335,2005,9,2024-10-12
3130,1023,2051,6,2024-01-23
3131,1116,2047,1,2023-07-04
3132,1094,2143,3,2023-05-30
3133,1284,2122,5,2024-06-21
3134,1308,2085,8,2023-05-30
3135,1205,2155,10,2024-07-29
3136,1297,2191,4,2023-05-11
3137,1386,2012,2,2023-02-13
3138,1388,2095,7,2024-12-28
3139,1335,2112,1,2024-01-27
3140,1219,2183,9,2024-11-19
3141,1250,2056,10,2024-04-26
3142,1066,2124,5,2024-03-17
3143,1214,2099,8,2024-06-07
3144,1089,2042,9,2024-04-11
3145,1316,2082,2,2025-02-07
3146,1286,2141,6,2024-09-06
3147,1341,2145,6,2023-07-31
3148,1363,2107,5,2024-12-22
3149,1205,2014,4,2023-10-12
3150,1093,2173,2,2023-11-10
3151,1120,2111,5,2023-09-08
3152,1075,2033,9,2024-02-11
3153,1082,2026,2,2023-04-19
3154,1015,2078,3,2023-10-10
3155,1174,2024,6,2024-05-11
3156,1240,2158,6,2024-11-16
3157,1307,2165,3,2024-05-26
3158,1149,2016,9,2024-12-29
